OBJECTID,GF_SEQ_ID,BATCH_ID,ACTION,LAMP_1_ACTION,LAMP_2_ACTION,LAMP_3_ACTION,ASSETNUM,POLE_TYPE,POLE_NUMBER,POLE_OWNER,ARM_LENGTH,MATERIAL,MATERIAL_REF_ID,POSITION_X,POSITION_Y,L1_WATT,L1_TYPE,L1_LUMINAIRE,L1_SIDE,L1_RTI_ID,L2_WATT,L2_TYPE,L2_LUMINAIRE,L2_SIDE,L2_RTI_ID,L3_WATT,L3_TYPE,L3_LUMINAIRE,L3_SIDE,L3_RTI_ID,STREET_NAME,STREET_TYPE,STREET_ADDRESS,STREET_BLOCK,ASSESSOR_PARCEL_NUMBER,PROJECT,NOTES,STATUS,DISTRICT,NEIGHBORHOOD,EQUIPMENT_ACCEPT_DT,ASSET_DATA_INTEGRATION_DT,EQUIPMENT_CHANGE_DT,EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_DT,CALC_EQUIPMENT_CHANGE_DT,CALC_EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_IP_ID,CALC_EQUIPMENT_CHANGE_IP_ID,CALC_EQUIPMENT_REMOVE_IP_ID,CALC_DATA_INTEGRATION_DT,GLOBALID,CreationDate,Creator,EditDate,Editor,geometryType,x,y,crs,Longitude,Latitude
155688,20731,1279,none,none,none,none,O03P0091,SL-RndConc,02,,,Concrete,,5985566.9845,2095730.9729,65,LED,Roadstar GPLM,R,5221,,,,,,,,,,,MORNINGSIDE,DR,,0.0,7200.0,Lp 576: Eastern Lakeshore Area (67),,ACTIVE,7.0,Neighborhood),,,1434974460000.0,,,,,,,,,db9a656d-6d93-4a59-a1f5-10dcbe303ae6,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5985566.984375,2095730.973125,102643,53.76926306185256,18.496374597575272
155689,20732,1279,none,none,none,none,O03P0092,SL-RndConc,04,,,Concrete,,5985572.4593,2095571.6525,65,LED,Roadstar GPLM,R,5221,,,,,,,,,,,MORNINGSIDE,DR,26,0.0,7200.0,Lp 576: Eastern Lakeshore Area (67),,ACTIVE,7.0,Neighborhood),,,1434974460000.0,,,,,,,,,35c29d0b-a27a-495c-a896-fb6e6bb3a88c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5985572.459375,2095571.6525,102643,53.76931224461436,18.495017321203623
155690,20733,1279,none,none,none,none,O03P0093,SL-RndConc,11,,,Concrete,,5985551.8859,2094781.0003,65,LED,Roadstar GPLM,R,5221,,,,,,,,,,,MORNINGSIDE,DR,151/141,100.0,7200.0,Lp 576: Eastern Lakeshore Area (67),,ACTIVE,7.0,Neighborhood),,,1434974460000.0,,,,,,,,,7a7d2c60-9468-43c9-ba59-7caa84ba43e9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5985551.885625,2094781.0,102643,53.76912742747359,18.48828147450453
155691,22480,1279,none,none,none,none,P05P0068,SL-RndConc,04,,,Concrete,,5990923.9176,2092317.5116,54,LED,RoadFocus,R,5711,,,,,,,,,,,LYNDHURST,DR,,0.0,7200.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,,1512475260000.0,,,,,,,,,12f97a1f-c70a-42d5-82eb-fab0448717f7,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5990923.9175,2092317.511875,102643,53.81738521087449,18.46729245538862
155692,22477,1279,none,none,none,none,P05P0065,SL-RndConc,710,,,Concrete,,5991231.518,2092593.2155,54,LED,RoadFocus,R,5711,,,,,,,,,,,JUNIPERO SERRA SERVICE_(WEST),RD,,700.0,7200.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,,1512475260000.0,,,,,,,,,57c262b1-1252-440b-9faf-b4e912875fb3,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5991231.518125,2092593.215625,102643,53.82014843430292,18.46964159023112
155693,22478,1279,none,none,none,none,P05P0066,SL-RndConc,01,,,Concrete,,5990833.9767,2092198.6365,54,LED,RoadFocus,R,5711,,,,,,,,,,,LYNDHURST,DR,75,0.0,7200.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,,1512475260000.0,,,,,,,,,ae609b26-2986-416a-b263-6b9cd87d0448,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5990833.976875,2092198.63625,102643,53.816577260493474,18.466279565252467
155694,22479,1279,none,none,none,none,P05P0067,SL-RndConc,02,,,Concrete,,5991092.9739,2092416.6927,54,LED,RoadFocus,R,5711,,,,,,,,,,,LYNDHURST,DR,16,0.0,7200.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,,1512475260000.0,,,,,,,,,b44c74fe-b43a-45bd-af04-61a744395929,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5991092.97375,2092416.6925,102643,53.818903869007,18.46813752798278
155695,22646,1279,none,none,none,none,P06P0114,SL-StdSteel,44,,,Steel,,5995398.1931,2092554.4028,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIRAMAR,AVE,430/420,400.0,3100.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,1317038460000.0,1512043260000.0,,,,,,,,,e88bcf43-d065-4b44-bce5-0331ef781364,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995398.193125,2092554.4025,102643,53.8575783126675,18.469310884798578
155696,22647,1279,none,none,none,none,P06P0115,SL-StdSteel,51,,,Steel,,5995344.0689,2092681.4138,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIRAMAR,AVE,,500.0,3100.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,1317038460000.0,1512043260000.0,,,,,,,,,99880af5-c152-4e76-a4bb-12bccb113bd2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995344.06875,2092681.41375,102643,53.857092105134434,18.470393075896677
155697,22648,1279,none,none,none,none,P06P0116,SL-StdSteel,52,,,Steel,,5995400.3668,2092682.4523,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIRAMAR,AVE,500,500.0,3100.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,1317038460000.0,1512043260000.0,,,,,,,,,8f510acf-ca25-48e6-92e8-eff61fc44f72,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995400.366875,2092682.4525,102643,53.85759783979599,18.47040192647037
155698,22649,1279,none,none,none,none,P06P0117,SL-StdSteel,53,,,Steel,,5995346.7005,2092836.4372,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIRAMAR,AVE,525/531,500.0,3100.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,1317038460000.0,1512043260000.0,,,,,,,,,af8a625c-c02a-42bb-a7ec-e4cdccda743d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995346.700625,2092836.4375,102643,53.857115747669816,18.47171393642763
155699,22650,1279,none,none,none,none,P06P0118,SL-StdSteel,54,,,Steel,,5995402.9687,2092835.7237,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIRAMAR,AVE,520/528,500.0,3100.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,1317038460000.0,1512043260000.0,,,,,,,,,5a431389-ee54-4a5b-a561-afcfddd4964c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995402.96875,2092835.72375,102643,53.85762121283678,18.471707855033063
155700,22651,1279,none,none,none,none,P06P0119,SL-StdSteel,55,,,Steel,,5995349.1009,2092977.8358,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIRAMAR,AVE,549,500.0,3100.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,1317038460000.0,1512043260000.0,,,,,,,,,44c1d104-daec-41fe-9bfd-ff060d62efe2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995349.100625,2092977.835625,102643,53.85713730723664,18.472918692649884
155701,22652,1279,none,none,none,none,P06P0120,SL-StdSteel,56,,,Steel,,5995405.3691,2092977.1223,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIRAMAR,AVE,552,500.0,3100.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,1317038460000.0,1512043260000.0,,,,,,,,,4a2692ef-ecd7-44c9-aa4d-2fec9368d201,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995405.369375,2092977.1225,102643,53.85764277801808,18.47291261662321
155702,23097,1279,none,none,none,none,P14P0003,SL-StdSteel,04,,,Steel,,6017822.8576,2093596.0531,54,LED,RoadFocus,R,5711,,,,,,,,,,,BALDWIN,CT,,0.0,4700.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1499860860000.0,,,,,,,,,80750625-9758-4c7a-b80e-5595d31e16d0,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6017822.8575,2093596.053125,102643,54.05902250016062,18.478185999595205
155703,23290,1279,none,none,none,none,Q04P0044,SL-RndConc,45,,,Concrete,,5989177.6569,2090355.7988,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,,400.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,3fe01b51-29f1-4115-9997-1fe53b251b71,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5989177.656875,2090355.79875,102643,53.80169828477956,18.45057674283883
155704,23291,1279,none,none,none,none,Q04P0045,SL-RndConc,46,,,Concrete,,5989251.2799,2090425.6672,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,,400.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,80d4fdcf-57be-4cbf-995c-b0dd65151aff,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5989251.28,2090425.6675,102643,53.80235965256407,18.45117212080816
155705,23292,1279,none,none,none,none,Q04P0046,SL-RndConc,47,,,Concrete,,5989094.7161,2090450.0634,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,,400.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,2cebb764-a4e8-4ddb-a939-7f268ee9f29c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5989094.71625,2090450.063125,102643,53.80095321646843,18.45138000464325
155706,23293,1279,none,none,none,none,Q04P0047,SL-RndConc,48,,,Concrete,,5989170.2229,2090517.6158,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,,400.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,2beb72a8-bfae-4832-b87a-fcbcf07fb6ce,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5989170.223125,2090517.615625,102643,53.80163150626712,18.45195564231324
155707,23294,1279,none,none,none,none,Q04P0048,SL-RndConc,51,,,Concrete,,5989017.4558,2090558.3661,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,,500.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,4455eec0-f420-422a-9298-983f03a74374,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5989017.455625,2090558.36625,102643,53.80025917246546,18.452302891220228
155708,23295,1279,none,none,none,none,Q04P0049,SL-RndConc,52,,,Concrete,,5989074.791,2090607.1297,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,,500.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,d0835db4-8923-4a90-b016-1208a6b2ca08,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5989074.79125,2090607.13,102643,53.80077422714808,18.45271842156556
155709,23296,1279,none,none,none,none,Q04P0050,SL-RndConc,53,,,Concrete,,5988941.7497,2090644.7592,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,501_529,500.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,ba1486a3-987c-4570-805c-3942cc7d8c20,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5988941.75,2090644.759375,102643,53.79957909726514,18.453039071918944
155710,23297,1279,none,none,none,none,Q04P0051,SL-RndConc,54,,,Concrete,,5989000.3347,2090691.3804,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,500_526,500.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,f3444ee3-342c-44f8-be9b-2ee9fb60ee8e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5989000.335,2090691.380625,102643,53.80010537527434,18.45343634370556
155711,23298,1279,none,none,none,none,Q04P0052,SL-RndConc,55,,,Concrete,,5988875.0452,2090720.0992,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,501_529,500.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,733a0317-00f1-4f61-9cea-e4b0f4d2076a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5988875.045,2090720.099375,102643,53.79897987605487,18.453681063179893
155712,23299,1279,none,none,none,none,Q04P0053,SL-RndConc,56,,,Concrete,,5988934.136,2090766.9177,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,500_526,500.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,08bda8a4-1a6a-4a72-b2ea-86870b57defb,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5988934.13625,2090766.9175,102643,53.7995107017852,18.454080011095936
155713,23300,1279,none,none,none,none,Q04P0054,SL-RndConc,57,,,Concrete,,5988761.1767,2090847.9094,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,,500.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,2c99e5de-1f96-4cc7-9eee-a8385546533c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5988761.176875,2090847.909375,102643,53.79795698128425,18.454770159137286
155714,23301,1279,none,none,none,none,Q04P0055,SL-RndConc,58,,,Concrete,,5988822.1683,2090893.8407,73,LED,RoadFocus,R,5761,,,,,,,,,,,FONT,BLVD,,500.0,7300.0,LED SLight Conversion Project..,,ACTIVE,7.0,Neighborhood),,,1498737660000.0,,,,,,,,,5fcd96d5-6268-4df3-a10f-a4fd8b5fece7,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5988822.168125,2090893.840625,102643,53.79850487500497,18.4551615473152
155715,23473,1279,none,none,none,none,Q06P0005,TP-RndSteel,125,,,Steel,,5995993.5251,2091906.6817,175,MH,Lumec TDrop,T,5064,40.0,LED,Washington Awd,E,5181.0,40.0,LED,Washington Awd,E,5181.0,OCEAN,AVE,1299,1200.0,6900.0,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,11.0,Neighborhood),,1317038460000.0,1460721660000.0,,,,,,,,,8f7ca46f-5f43-4c72-847a-ea71605dbc34,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995993.525,2091906.681875,102643,53.86292626989186,18.46379191714755
155716,23474,1279,none,none,none,none,Q07P0001,SL-StdSteel,61,,,Steel,,5999147.2076,2090544.7203,72,LED,Roadstar GPLM,R,5523,,,,,,,,,,,DELANO,AVE,675,600.0,6900.0,,updated today..,ACTIVE,11.0,Neighborhood),,,1514894460000.0,,,,,,,,,f7893b84-dcf7-4dea-8ee5-6ba4d6199063,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999147.2075,2090544.72,102643,53.89125628180195,18.452186607305315
155717,23475,1279,none,none,none,none,Q07P0002,SL-StdSteel,72,,,Steel,,5999071.9048,2090485.6373,72,LED,Roadstar GPLM,R,5523,,,,,,,,,,,DELANO,AVE,700,700.0,6900.0,,updated today..,ACTIVE,11.0,Neighborhood),,,1514894460000.0,,,,,,,,,2d30fd0e-1143-479f-abc1-e526255c78d8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999071.905,2090485.6375,102643,53.890579827935134,18.45168314614925
155718,23476,1279,none,none,none,none,Q07P0003,SL-StdSteel,02,,,Steel,,5997128.5264,2091532.9116,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,2,0.0,6900.0,LED Slight Conversion-Geneva Ave,,ACTIVE,11.0,Neighborhood),,,1456747260000.0,,,,,,,,,4fa10783-90dc-480d-8c5a-108ef9298cbd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997128.52625,2091532.911875,102643,53.87312215959556,18.460607092120725
155719,23477,1279,none,none,none,none,Q07P0004,SL-StdSteel,03,,,Steel,,5997335.9235,2091489.3715,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,,0.0,6900.0,LED Slight Conversion-Geneva Ave,,ACTIVE,11.0,Neighborhood),,,1456747260000.0,,,,,,,,,06459863-69d6-45e1-bebd-4d4678956ea4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997335.92375,2091489.37125,102643,53.87498524303694,18.46023608666621
155720,23478,1279,none,none,none,none,Q07P0005,SL-StdSteel,04,,,Steel,,5997239.1683,2091460.21,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,2,0.0,6900.0,LED Slight Conversion-Geneva Ave,,ACTIVE,11.0,Neighborhood),,,1456747260000.0,,,,,,,,,2be9294e-5078-4e8e-a119-106622a97aa5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997239.168125,2091460.21,102643,53.87411607246931,18.45998760602691
155721,23479,1279,none,none,none,none,Q07P0006,SL-StdSteel,05,,,Steel,,5997463.8969,2091421.5446,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,3,0.0,6900.0,LED Slight Conversion-Geneva Ave,,ACTIVE,11.0,Neighborhood),,,1456747260000.0,,,,,,,,,67dd2f2f-cc5e-4b7a-9302-637442506003,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997463.896875,2091421.544375,102643,53.87613484517838,18.45965813882661
155722,23480,1279,none,none,none,none,Q07P0007,SL-StdSteel,06,,,Steel,,5997370.48,2091390.7152,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,,0.0,6900.0,LED Slight Conversion-Geneva Ave,,ACTIVE,11.0,Neighborhood),,,1456747260000.0,,,,,,,,,d80f9b64-7bd0-42f7-a9a7-f9e3d6479759,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997370.48,2091390.715,102643,53.87529566711231,18.459395443334444
155723,23481,1279,none,none,none,none,Q07P0008,SL-StdSteel,07,,,Steel,,5997601.4573,2091347.7022,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,41,0.0,6900.0,LED Slight Conversion-Geneva Ave,,ACTIVE,11.0,Neighborhood),,,1456747260000.0,,,,,,,,,74c0a74d-4afa-4395-ac46-46fb30fc3422,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997601.4575,2091347.7025,102643,53.87737057329768,18.45902893539949
155724,23482,1279,none,none,none,none,Q07P0009,SL-StdSteel,08,,,Steel,,5997507.356,2091317.3287,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,76,0.0,6900.0,LED Slight Conversion-Geneva Ave,,ACTIVE,11.0,Neighborhood),,,1456747260000.0,,,,,,,,,f3e21d7f-b3ed-4dd0-9b23-c384f8a92c0a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997507.35625,2091317.32875,102643,53.87652524738639,18.458770121318302
155725,742,1279,none,none,none,none,B10P0148,TP-SqConc,317,,,Concrete,,6005434.6984,2121288.815,175,MH,Tear Drop,R,5064,,,,,,,,,,,VAN_NESS,AVE,,3100.0,400.0,,,ACTIVE,2.0,Neighborhood),,,1420804860000.0,,,,,,,,,cdfbc737-c7f3-4945-b543-f0bb23f5a8bb,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005434.698125,2121288.815,102643,53.94773777107392,18.71396597725444
155726,703,1279,none,none,none,none,B10P0109,SL-StdSteel,105,,,Steel,,6005548.7353,2121312.92,72,LED,RoadFocus,R,5523,,,,,,,,,,,NORTH_POINT,ST,,1000.0,400.0,LED SLigth conversion from Outage list.,,ACTIVE,2.0,Neighborhood),,,1516795260000.0,,,,,,,,,873d3dc1-2255-4da1-98cc-24f34bde8025,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005548.735,2121312.92,102643,53.948762181751576,18.714171068072343
155727,704,1279,none,none,none,none,B10P0110,SL-RndConc,301,,,Concrete,,6005934.2656,2121359.3375,72,LED,RoadFocus,R,5523,,,,,,,,,,,POLK,ST,1000,3000.0,400.0,LED SLight Conversion by Grid..,,ACTIVE,2.0,Neighborhood),,,1521806460000.0,,,,,,,,,cf1d2794-a4b5-4772-a3b9-e6d9591aebfe,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005934.265625,2121359.3375,102643,53.95222546228091,18.714565998010272
155728,741,1279,none,none,none,none,B10P0147,TP-SqConc,316,,,Concrete,,6005545.3293,2121210.0253,175,MH,Tear Drop,R,5064,,,,,,,,,,,VAN_NESS,AVE,,3100.0,400.0,,,ACTIVE,2.0,Neighborhood),,,1420804860000.0,,,,,,,,,49f62243-75b7-4667-8de9-b0960e12b142,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005545.329375,2121210.025,102643,53.94873158850167,18.713295612294377
155729,743,1279,none,none,none,none,B10P0149,TP-SqConc,318,,,Concrete,,6005534.1428,2121289.1686,175,MH,Tear Drop,R,5064,,,,,,,,,,,VAN_NESS,AVE,,3100.0,400.0,,,ACTIVE,2.0,Neighborhood),,,1420804860000.0,,,,,,,,,f98f0aa1-d3d0-480f-b067-f96fd8c636a5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005534.1425,2121289.16875,102643,53.94863109509374,18.713968987041625
155730,744,1279,none,none,none,none,B10P0150,TP-StdSteel,321,,,Steel,,6005423.7789,2121366.9193,54,LED,RoadFocus,R,5711,,,,,,,,,,,VAN_NESS,AVE,,3200.0,400.0,LED SLight Conversion by Grid..,,ACTIVE,2.0,Neighborhood),,,1521720060000.0,,,,,,,,,4c6f3c7a-3a74-4885-9653-0f0124950cd0,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005423.77875,2121366.919375,102643,53.94763968065936,18.71463050612373
155731,745,1279,none,none,none,none,B10P0151,SL-OctaConc,322,,,Concrete,,6005521.4137,2121378.4045,54,LED,RoadFocus,R,5711,,,,,,,,,,,VAN_NESS,AVE,,3200.0,400.0,LED SLight Conversion from Outage List..,"cable below.., skipped",ACTIVE,2.0,Neighborhood),,,1533729660000.0,,,,,,,,,86f3031e-f17d-4c0e-a0aa-75fedbcddd51,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005521.41375,2121378.404375,102643,53.94851675078701,18.7147282227608
155732,872,1279,none,none,none,none,B11P0101,SL-StdSteel,61,,,Steel,,6009565.4464,2120144.5884,54,LED,RoadFocus,R,5711,,,,,,,,,,,GREENWICH,ST,695,600.0,0.0,LED SLight Conversion by Grid..,,ACTIVE,3.0,Neighborhood),,,1522843260000.0,,,,,,,,,7667f8d1-31c4-411e-acce-12c05625bd6c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009565.44625,2120144.588125,102643,53.98484491282927,18.70423034893569
155733,873,1279,none,none,none,none,B11P0102,SL-StdSteel,62,,,Steel,,6009966.9987,2120244.8417,54,LED,RoadFocus,R,5711,,,,,,,,,,,GREENWICH,ST,,600.0,0.0,LED SLight Conversion by Grid..,,ACTIVE,3.0,Neighborhood),,,1522843260000.0,,,,,,,,,110a0321-256d-4262-8898-df4a2461de5c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009966.99875,2120244.841875,102643,53.98845212031053,18.70508337807653
155734,874,1279,none,none,none,none,B11P0103,SL-StdSteel,64,,,Steel,,6009831.1525,2120226.7681,54,LED,RoadFocus,R,5711,,,,,,,,,,,GREENWICH,ST,632-638/628,600.0,0.0,LED SLight Conversion by Grid..,,ACTIVE,3.0,Neighborhood),,,1522843260000.0,,,,,,,,,a981d3a2-2cad-4d58-ac66-544c359b569d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009831.1525,2120226.768125,102643,53.98723179268388,18.704929594267128
155735,875,1279,none,none,none,none,B11P0104,SL-StdSteel,66,,,Steel,,6009697.5611,2120209.0728,54,LED,RoadFocus,R,5711,,,,,,,,,,,GREENWICH,ST,666-676/658,600.0,0.0,LED SLight Conversion by Grid..,,ACTIVE,3.0,Neighborhood),,,1522843260000.0,,,,,,,,,f358c8f4-bf40-4dee-98d1-0cb2325e86bf,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009697.56125,2120209.0725,102643,53.98603172206689,18.70477902766809
155736,876,1279,none,none,none,none,B11P0105,SL-StdSteel,71,,,Steel,,6009226.1592,2120096.803,54,LED,RoadFocus,R,5711,,,,,,,,,,,GREENWICH,ST,,700.0,0.0,LED SLight Conversion by Grid..,,ACTIVE,3.0,Neighborhood),,,1522843260000.0,,,,,,,,,e896cf31-b9de-4ec4-8f9d-4a368bbc5947,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009226.159375,2120096.803125,102643,53.98179704697414,18.70382375916528
155737,877,1279,none,none,none,none,B11P0106,SL-StdSteel,72,,,Steel,,6009491.4122,2120181.7666,54,LED,RoadFocus,R,5711,,,,,,,,,,,GREENWICH,ST,,700.0,0.0,LED SLight Conversion by Grid..,,ACTIVE,3.0,Neighborhood),,,1522843260000.0,,,,,,,,,2807bfa4-4924-41db-b846-7ceb6bde2556,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009491.4125,2120181.766875,102643,53.98417985633761,18.70454669228903
