Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Supervisor District 2012,Latitude,Longitude,Point,Neighborhoods,ESNCAG - Boundary File,Central Market/Tenderloin Boundary Polygon - Updated,Civic Center Harm Reduction Project Boundary,HSOC Zones as of 2018-06-05,Invest In Neighborhoods (IIN) Areas,Current Supervisor Districts,Current Police Districts
2024/08/01 06:30:00 AM,2024/08/01,06:30 AM,2024,Thursday,2024/08/01 06:30:00 AM,141143212167,1411432,240479534,242140427.0,II,Initial,,12167,Weapons Carrying Etc,Weapons Offense,"Weapon, Deadly, Carrying with Intent to Commit Assault",Cite or Arrest Adult,LARKIN ST \ TURK ST,25147000.0,Tenderloin,Tenderloin,5.0,6.0,37.78237915039063,-122.4173355102539,POINT (-122.4173355102539 37.782379150390625),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/07/30 03:00:00 PM,2024/07/30,03:00 PM,2024,Tuesday,2024/08/01 08:09:00 PM,141162606234,1411626,240481222,242142107.0,II,Initial,,6234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,BRUSSELS ST \ WILDE AVE,20303000.0,Ingleside,Visitacion Valley,10.0,10.0,37.71631622314453,-122.40110778808594,POINT (-122.40110778808594 37.71631622314453),91.0,,,,,,9.0,9.0
2024/08/01 06:30:00 AM,2024/08/01,06:30 AM,2024,Thursday,2024/08/01 06:30:00 AM,141143204012,1411432,240479534,242140427.0,II,Initial,,4012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Cite or Arrest Adult,LARKIN ST \ TURK ST,25147000.0,Tenderloin,Tenderloin,5.0,6.0,37.78237915039063,-122.4173355102539,POINT (-122.4173355102539 37.782379150390625),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/07/26 04:15:00 PM,2024/07/26,04:15 PM,2024,Friday,2024/07/27 03:15:00 PM,141142406374,1411424,240466779,,IS,Coplogic Supplement,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,BLANKEN AVE \ TUNNEL AVE,20289000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.71201705932617,-122.40078735351562,POINT (-122.40078735351562 37.71201705932617),89.0,,,,,,9.0,2.0
2024/10/15 05:29:00 PM,2024/10/15,05:29 PM,2024,Tuesday,2024/10/15 06:46:00 PM,143246504134,1432465,240650182,242892864.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,LARKIN ST \ OFARRELL ST,25152000.0,Tenderloin,Tenderloin,5.0,6.0,37.7851676940918,-122.41790008544922,POINT (-122.41790008544922 37.7851676940918),20.0,,1.0,,,,10.0,5.0
2024/10/15 06:50:00 AM,2024/10/15,06:50 AM,2024,Tuesday,2024/10/15 06:57:00 AM,143225306224,1432253,240648353,242890433.0,II,Initial,,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,EVANS AVE \ SELBY ST,33107000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74616241455078,-122.39405059814452,POINT (-122.39405059814453 37.74616241455078),85.0,,,,,,9.0,2.0
2024/02/05 06:00:00 PM,2024/02/05,06:00 PM,2024,Monday,2024/07/30 05:16:00 PM,141169006372,1411690,246095524,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,46TH AVE \ IRVING ST,27949000.0,Taraval,Sunset/Parkside,4.0,4.0,37.76228332519531,-122.5060577392578,POINT (-122.50605773925781 37.76228332519531),39.0,,,,,,7.0,10.0
2024/12/27 04:40:00 PM,2024/12/27,04:40 PM,2024,Friday,2024/12/28 03:17:00 PM,145070206374,1450702,246164981,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,FILLMORE ST \ GEARY BLVD,26590000.0,Northern,Western Addition,5.0,5.0,37.78435516357422,-122.43291473388672,POINT (-122.43291473388672 37.78435516357422),103.0,,,,,,11.0,4.0
2024/08/02 05:31:00 PM,2024/08/02,05:31 PM,2024,Friday,2024/08/02 08:24:00 PM,141195106364,1411951,240483353,242152455.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/08/02 04:13:00 PM,2024/08/02,04:13 PM,2024,Friday,2024/08/02 04:21:00 PM,141195904134,1411959,240482822,242152162.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,GEARY ST \ KEARNY ST,24645000.0,Central,Financial District/South Beach,3.0,3.0,37.7879638671875,-122.40348815917967,POINT (-122.40348815917969 37.7879638671875),19.0,,,,,,3.0,6.0
2024/07/30 03:45:00 PM,2024/07/30,03:45 PM,2024,Tuesday,2024/07/30 03:48:00 PM,141205306363,1412053,246096083,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,42ND AVE \ GEARY BLVD \ POINT LOBOS AVE,27917000.0,Richmond,Outer Richmond,1.0,1.0,37.77960968017578,-122.5029754638672,POINT (-122.50297546386719 37.77960968017578),6.0,,,,,,4.0,8.0
2024/07/30 03:35:00 PM,2024/07/30,03:35 PM,2024,Tuesday,2024/08/04 08:58:00 PM,141235606303,1412356,240487355,242172746.0,II,Initial,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,LARKIN ST \ OFARRELL ST,25152000.0,Tenderloin,Tenderloin,5.0,6.0,37.7851676940918,-122.41790008544922,POINT (-122.41790008544922 37.7851676940918),20.0,,1.0,,,,10.0,5.0
2024/10/16 04:12:00 PM,2024/10/16,04:12 PM,2024,Wednesday,2024/10/16 04:12:00 PM,143275204134,1432752,240652150,242902188.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,FILLMORE ST \ GEARY BLVD,26590000.0,Northern,Western Addition,5.0,5.0,37.78435516357422,-122.43291473388672,POINT (-122.43291473388672 37.78435516357422),103.0,,,,,,11.0,4.0
2024/10/16 05:07:00 PM,2024/10/16,05:07 PM,2024,Wednesday,2024/10/16 05:09:00 PM,143275006364,1432750,240652467,242902392.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,DIVISADERO ST \ LOMBARD ST,26974000.0,Northern,Marina,2.0,2.0,37.79899978637695,-122.4426498413086,POINT (-122.4426498413086 37.79899978637695),14.0,,,,,,6.0,4.0
2024/12/30 07:00:00 AM,2024/12/30,07:00 AM,2024,Monday,2024/12/30 05:30:00 PM,145086171013,1450861,240799586,243652209.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,DIVISADERO ST \ GEARY BLVD,26621000.0,Northern,Japantown,5.0,5.0,37.78330993652344,-122.43948364257812,POINT (-122.43948364257812 37.78330993652344),103.0,,,,,,11.0,4.0
2024/08/05 05:00:00 PM,2024/08/05,05:00 PM,2024,Monday,2024/08/05 08:03:00 PM,141262206243,1412622,240489486,242182788.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,BRODERICK ST \ NORTH POINT ST,27011000.0,Northern,Marina,2.0,2.0,37.80256271362305,-122.44508361816406,POINT (-122.44508361816406 37.80256271362305),17.0,,,,,,6.0,4.0
2024/08/06 07:50:00 AM,2024/08/06,07:50 AM,2024,Tuesday,2024/08/06 09:04:00 AM,141276306303,1412763,240490239,242190791.0,II,Initial,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,BUSH ST \ DIVISADERO ST,26810000.0,Northern,Pacific Heights,2.0,2.0,37.78617858886719,-122.4400634765625,POINT (-122.4400634765625 37.78617858886719),103.0,,,,,,6.0,4.0
2024/08/06 05:42:00 PM,2024/08/06,05:42 PM,2024,Tuesday,2024/08/06 05:42:00 PM,141290006243,1412900,240491685,242192575.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,GEARY ST \ LEAVENWORTH ST,25154000.0,Central,Tenderloin,5.0,6.0,37.78651809692383,-122.41481018066406,POINT (-122.41481018066406 37.78651809692383),20.0,,1.0,,,,10.0,6.0
2024/08/05 06:00:00 PM,2024/08/05,06:00 PM,2024,Monday,2024/08/06 06:54:00 AM,141271606243,1412716,240490007,242190455.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,EDDY ST \ LARKIN ST,25148000.0,Tenderloin,Tenderloin,5.0,6.0,37.78330993652344,-122.4175262451172,POINT (-122.41752624511719 37.78330993652344),20.0,,1.0,1.0,,,10.0,5.0
2024/08/06 07:50:00 AM,2024/08/06,07:50 AM,2024,Tuesday,2024/08/06 09:04:00 AM,141276304134,1412763,240490239,242190791.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,BUSH ST \ DIVISADERO ST,26810000.0,Northern,Pacific Heights,2.0,2.0,37.78617858886719,-122.4400634765625,POINT (-122.4400634765625 37.78617858886719),103.0,,,,,,6.0,4.0
2024/08/07 03:00:00 PM,2024/08/07,03:00 PM,2024,Wednesday,2024/08/07 03:43:00 PM,141313219010,1413132,240493380,242202073.0,II,Initial,,19010,Disorderly Conduct,Disorderly Conduct,"Public Nuisance, Committing",Cite or Arrest Adult,GEARY ST \ JONES ST,24960000.0,Central,Tenderloin,5.0,6.0,37.78672790527344,-122.41316223144533,POINT (-122.41316223144531 37.78672790527344),20.0,,1.0,,,,10.0,6.0
2024/12/23 06:00:00 PM,2024/12/23,06:00 PM,2024,Monday,2024/12/29 08:09:00 PM,145069606244,1450696,246165020,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BLANKEN AVE \ NUEVA AVE,20271000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.71120071411133,-122.39734649658205,POINT (-122.39734649658203 37.71120071411133),89.0,,,,,,9.0,2.0
2024/12/30 05:14:00 PM,2024/12/30,05:14 PM,2024,Monday,2024/12/30 07:51:00 PM,145089806363,1450898,240799837,243652627.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/10/17 05:00:00 PM,2024/10/17,05:00 PM,2024,Thursday,2024/10/17 05:21:00 PM,143302206153,1433022,240654554,242912567.0,II,Initial,,6153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Open or Active,EDDY ST \ HYDE ST,25138000.0,Tenderloin,Tenderloin,5.0,6.0,37.78351593017578,-122.41588592529295,POINT (-122.41588592529297 37.78351593017578),20.0,,1.0,1.0,,,10.0,5.0
2024/10/17 04:22:00 PM,2024/10/17,04:22 PM,2024,Thursday,2024/10/17 10:51:00 PM,143323306363,1433233,246134815,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,42ND AVE \ GEARY BLVD \ POINT LOBOS AVE,27917000.0,Richmond,Outer Richmond,1.0,1.0,37.77960968017578,-122.5029754638672,POINT (-122.50297546386719 37.77960968017578),6.0,,,,,,4.0,8.0
2024/10/17 05:00:00 PM,2024/10/17,05:00 PM,2024,Thursday,2024/10/17 05:21:00 PM,143302219057,1433022,240654554,242912567.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,EDDY ST \ HYDE ST,25138000.0,Tenderloin,Tenderloin,5.0,6.0,37.78351593017578,-122.41588592529295,POINT (-122.41588592529297 37.78351593017578),20.0,,1.0,1.0,,,10.0,5.0
2024/08/06 07:30:00 AM,2024/08/06,07:30 AM,2024,Tuesday,2024/08/08 09:02:00 AM,141331604011,1413316,240494714,242210821.0,II,Initial,,4011,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",Open or Active,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/08/08 03:15:00 PM,2024/08/08,03:15 PM,2024,Thursday,2024/08/08 08:02:00 PM,141355706364,1413557,240496259,242211993.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/08/05 06:30:00 AM,2024/08/05,06:30 AM,2024,Monday,2024/08/08 02:38:00 PM,141345104134,1413451,240495477,242211863.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,LEAVENWORTH ST \ TURK ST,24934000.0,Tenderloin,Tenderloin,5.0,6.0,37.78279495239258,-122.41405487060548,POINT (-122.41405487060547 37.78279495239258),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/10/15 05:00:00 PM,2024/10/15,05:00 PM,2024,Tuesday,2024/10/18 11:33:00 AM,143319504134,1433195,240655875,242921310.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,05TH ST \ MISSION ST,24634000.0,Southern,South of Market,6.0,6.0,37.78273010253906,-122.40647888183594,POINT (-122.40647888183594 37.78273010253906),32.0,,1.0,1.0,,,10.0,1.0
2024/08/09 04:20:00 PM,2024/08/09,04:20 PM,2024,Friday,2024/08/09 07:11:00 PM,141379606111,1413796,240498487,242222777.0,II,Initial,,6111,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, <$50",Open or Active,05TH ST \ CYRIL MAGNIN ST \ MARKET ST,30739000.0,Tenderloin,South of Market,6.0,6.0,37.783992767333984,-122.40806579589844,POINT (-122.40806579589844 37.783992767333984),19.0,,1.0,1.0,,,10.0,5.0
2024/08/09 03:00:00 PM,2024/08/09,03:00 PM,2024,Friday,2024/08/09 03:15:00 PM,141381204134,1413812,240498017,242221919.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,OFARRELL ST \ VAN NESS AVE,25192000.0,Northern,Tenderloin,5.0,5.0,37.78475189208984,-122.42119598388672,POINT (-122.42119598388672 37.784751892089844),20.0,,,,,,11.0,4.0
2024/08/08 03:04:00 PM,2024/08/08,03:04 PM,2024,Thursday,2024/08/08 03:35:00 PM,141360306372,1413603,246099162,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,DIVISADERO ST \ GEARY BLVD,26621000.0,Northern,Japantown,5.0,5.0,37.78330993652344,-122.43948364257812,POINT (-122.43948364257812 37.78330993652344),103.0,,,,,,11.0,4.0
2024/08/02 05:00:00 PM,2024/08/02,05:00 PM,2024,Friday,2024/08/05 01:37:00 PM,141361606244,1413616,246099071,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,22ND ST \ MINNESOTA ST,23643000.0,Bayview,Potrero Hill,10.0,10.0,37.75782775878906,-122.39021301269533,POINT (-122.39021301269531 37.75782775878906),55.0,,,,,,9.0,2.0
2024/08/11 06:55:00 AM,2024/08/11,06:55 AM,2024,Sunday,2024/08/11 06:59:00 AM,141409904014,1414099,240501228,242240653.0,II,Initial,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,05TH ST \ CYRIL MAGNIN ST \ MARKET ST,30739000.0,Tenderloin,South of Market,6.0,6.0,37.783992767333984,-122.40806579589844,POINT (-122.40806579589844 37.783992767333984),19.0,,1.0,1.0,,,10.0,5.0
2024/07/04 03:55:00 PM,2024/07/04,03:55 PM,2024,Thursday,2024/08/11 08:55:00 AM,141411306364,1414113,240501375,242240838.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,GEARY ST \ STOCKTON ST,24901000.0,Central,Financial District/South Beach,3.0,3.0,37.78756713867188,-122.4065933227539,POINT (-122.4065933227539 37.787567138671875),19.0,,,,,,3.0,6.0
2024/10/18 04:20:00 PM,2024/10/18,04:20 PM,2024,Friday,2024/10/20 12:57:00 PM,143363004170,1433630,240660006,242941127.0,II,Initial,,4170,Assault,Simple Assault,False Imprisonment,Open or Active,EDDY ST \ LARKIN ST,25148000.0,Tenderloin,Tenderloin,5.0,6.0,37.78330993652344,-122.4175262451172,POINT (-122.41752624511719 37.78330993652344),20.0,,1.0,1.0,,,10.0,5.0
2024/08/12 04:55:00 PM,2024/08/12,04:55 PM,2024,Monday,2024/08/12 04:56:00 PM,141449204138,1414492,240504589,242252284.0,II,Initial,,4138,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",Open or Active,EDDY ST \ PIERCE ST,26068000.0,Northern,Western Addition,5.0,5.0,37.781009674072266,-122.43561553955078,POINT (-122.43561553955078 37.781009674072266),97.0,,,,,,11.0,4.0
2024/08/13 03:44:00 PM,2024/08/13,03:44 PM,2024,Tuesday,2024/08/13 03:44:00 PM,141471412080,1414714,240480519,242262199.0,IS,Initial Supplement,,12080,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession By Prohibited Person",Cite or Arrest Adult,25TH ST \ CONNECTICUT ST,23634000.0,Bayview,Potrero Hill,10.0,10.0,37.75231170654297,-122.39651489257812,POINT (-122.39651489257812 37.75231170654297),54.0,,,,,,9.0,2.0
2024/08/09 03:00:00 PM,2024/08/09,03:00 PM,2024,Friday,2024/08/10 11:30:00 AM,141458306244,1414583,246100195,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,PARKER AVE \ TURK BLVD,26481000.0,Park,Lone Mountain/USF,1.0,1.0,37.777828216552734,-122.45338439941406,POINT (-122.45338439941406 37.777828216552734),12.0,,,,,,4.0,7.0
2024/08/13 04:00:00 PM,2024/08/13,04:00 PM,2024,Tuesday,2024/08/13 04:50:00 PM,141472504134,1414725,240507050,242262424.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,EDDY ST \ JONES ST,24929000.0,Tenderloin,Tenderloin,5.0,6.0,37.78393173217773,-122.41259765625,POINT (-122.41259765625 37.783931732177734),20.0,,1.0,1.0,,,10.0,5.0
2024/08/14 06:00:00 PM,2024/08/14,06:00 PM,2024,Wednesday,2024/08/15 09:36:00 AM,141513406243,1415134,240510677,242280972.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,46TH AVE \ IRVING ST,27949000.0,Taraval,Sunset/Parkside,4.0,4.0,37.76228332519531,-122.5060577392578,POINT (-122.50605773925781 37.76228332519531),39.0,,,,,,7.0,10.0
2024/07/16 05:21:00 PM,2024/07/16,05:21 PM,2024,Tuesday,2024/09/30 05:20:00 PM,143411906372,1434119,240608357,,IS,Coplogic Supplement,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/07/05 03:56:00 PM,2024/07/05,03:56 PM,2024,Friday,2024/09/30 05:33:00 PM,143412006372,1434120,240608357,,IS,Coplogic Supplement,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/10/22 03:45:00 PM,2024/10/22,03:45 PM,2024,Tuesday,2024/10/22 03:50:00 PM,143431604134,1434316,240664901,242962286.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,MCALLISTER ST \ VAN NESS AVE,24466000.0,Northern,Hayes Valley,5.0,5.0,37.78007507324219,-122.42024993896484,POINT (-122.42024993896484 37.78007507324219),21.0,,,1.0,1.0,,11.0,4.0
2024/07/31 04:40:00 PM,2024/07/31,04:40 PM,2024,Wednesday,2024/09/30 05:05:00 PM,143412206372,1434122,240608357,,IS,Coplogic Supplement,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/10/21 04:24:00 PM,2024/10/21,04:24 PM,2024,Monday,2024/10/21 10:50:00 PM,143424306363,1434243,246136429,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,42ND AVE \ GEARY BLVD \ POINT LOBOS AVE,27917000.0,Richmond,Outer Richmond,1.0,1.0,37.77960968017578,-122.5029754638672,POINT (-122.50297546386719 37.77960968017578),6.0,,,,,,4.0,8.0
2024/09/20 04:00:00 PM,2024/09/20,04:00 PM,2024,Friday,2024/09/27 10:23:00 AM,143427306372,1434273,246135863,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,GEARY ST \ KEARNY ST,24645000.0,Central,Financial District/South Beach,3.0,3.0,37.7879638671875,-122.40348815917967,POINT (-122.40348815917969 37.7879638671875),19.0,,,,,,3.0,6.0
2024/09/20 05:45:00 PM,2024/09/20,05:45 PM,2024,Friday,2024/09/30 01:42:00 PM,143410806372,1434108,240608357,,IS,Coplogic Supplement,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/08/18 08:00:00 AM,2024/08/18,08:00 AM,2024,Sunday,2024/08/18 08:00:00 AM,141592406363,1415924,240515605,242301527.0,IS,Initial Supplement,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/10/23 06:00:00 PM,2024/10/23,06:00 PM,2024,Wednesday,2024/10/23 08:20:00 PM,143476406363,1434764,240668066,242973055.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/10/23 04:48:00 PM,2024/10/23,04:48 PM,2024,Wednesday,2024/10/23 04:48:00 PM,143470919095,1434709,240667563,242972428.0,II,Initial,,19095,Disorderly Conduct,Drug Violation,"Drugs, Under Influence  in a Public Place",Cite or Arrest Adult,EDDY ST \ JONES ST,24929000.0,Tenderloin,Tenderloin,5.0,6.0,37.78393173217773,-122.41259765625,POINT (-122.41259765625 37.783931732177734),20.0,,1.0,1.0,,,10.0,5.0
2024/10/21 05:00:00 PM,2024/10/21,05:00 PM,2024,Monday,2024/10/23 12:07:00 PM,143457606303,1434576,240666822,242971447.0,II,Initial,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,CARD ALY \ STOCKTON ST,25351000.0,Central,Chinatown,3.0,3.0,37.79903411865234,-122.4089126586914,POINT (-122.4089126586914 37.799034118652344),106.0,,,,,,3.0,6.0
2024/08/15 05:00:00 PM,2024/08/15,05:00 PM,2024,Thursday,2024/08/16 09:46:00 AM,141637106244,1416371,246103161,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CLIPPER ST \ DOUGLASS ST,22316000.0,Mission,Noe Valley,8.0,8.0,37.74866485595703,-122.43824768066406,POINT (-122.43824768066406 37.74866485595703),51.0,,,,,,5.0,3.0
2024/08/19 04:10:00 PM,2024/08/19,04:10 PM,2024,Monday,2024/08/19 04:28:00 PM,141646904134,1416469,240519908,242322297.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,GEARY ST \ JONES ST,24960000.0,Central,Tenderloin,5.0,6.0,37.78672790527344,-122.41316223144533,POINT (-122.41316223144531 37.78672790527344),20.0,,1.0,,,,10.0,6.0
